Grupo,Nombre del producto,Tipo,Autores,Lugar,Editorial,DOI,ISSN,Revista,Año,Volumen,Fasciculo,Página inicial,Página final,Palabras,Area,Sectores 
D+TEC - Desarrollo Tecnológico,Development of a Line-Follower Robot for Robotic Competition Purposes, Publicado en revista especializada, HAROLD FABIAN MURCIA MORENO,, Communications in Computer and Information Science ,10.1007/978-3-030-00353-1_41, 1865-0929, Communications in Computer and Information Science , 2018,916 , , 464 , 474,,,
D+TEC - Desarrollo Tecnológico,Event-Triggered Digital Implementation of MPPT for Integration of PV Generators in DC Buses of Microgrids, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, MARIA CAMILA MERCHAN RIVEROS, GERMAIN GARCIA",Suiza, Communications in Computer and Information Science ,10.1007/978-3-030-00350-0_45, 1865-0929, Communications in Computer and Information Science , 2018,915 , , 548 , 560,,,
D+TEC - Desarrollo Tecnológico,Control of the Bidirectional Buck-Boost Converter Operating in Boundary Conduction Mode to Provide Hold-Up Time Extension, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, SEBASTIAN TILAGUY LEZAMA, JOSE DAVID ALMANSA LOPEZ",Suiza, Energies ,10.3390/en11102560, 1996-1073, Energies , 2018,11 ,10 , 2560 , 2573,,,
D+TEC - Desarrollo Tecnológico,Computational Tool for Simulation and Automatic Testing of a Single-Phase Cascaded Multilevel Inverter, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, JULIAN RICARDO CORREDOR, DIEGO FERNANDO SALAZAR D ANTONIO",Suiza, Communications in Computer and Information Science ,10.1007/978-3-030-00350-0_42, 1865-0929, Communications in Computer and Information Science , 2018,915 , , 509 , 522,,,
D+TEC - Desarrollo Tecnológico,Adaptive Sampling Frequency Synchronized Reference Generator for Grid Connected Power Converters, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, SEBASTIAN TILAGUY LEZAMA, GERMAIN GARCIA",Suiza, Communications in Computer and Information Science ,10.1007/978-3-030-00350-0_47, 1865-0929, Communications in Computer and Information Science , 2018,915 , , 573 , 587,,,
D+TEC - Desarrollo Tecnológico,Diseño de un banco de pruebas de fatiga en flexión rotativa para evaluar el comportamiento a cargas cíclicas, Publicado en revista especializada," SANTIAGO QUINTANA AVILA, OSCAR ARAQUE DE LOS RIOS",Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2018,23 ,3 , 324 , 333,,,
D+TEC - Desarrollo Tecnológico,EFFECT OF REPEATED SCRATCHES ON THE STRESSES BEHAVIOR IN A COATED SYSTEM, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, LUIS IVAN NEGRIN",India, International Journal of Mechanical Engineering and Technology ,, 0976-6359, International Journal of Mechanical Engineering and Technology , 2018,9 ,8 , 601 , 609,,,
D+TEC - Desarrollo Tecnológico,EFFECT OF MACHINING FLUID LIKE QUENCHING MEDIA ON THE FRICTION AND WEAR BEHAVIOR OF AISI 1045 STEEL, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, JORGE FREDY LLANO M, JOAN SANTIAGO RAVAGLI, LUIS IVAN NEGRIN",India, International Journal of Mechanical Engineering and Technology ,, 0976-6359, International Journal of Mechanical Engineering and Technology , 2018,9 , , 146 , 154,,,
D+TEC - Desarrollo Tecnológico,Structural Integrity of Welded Joints Subject to Fatigue Loads, Publicado en revista especializada," OSCAR ARAQUE DE LOS RIOS, NELSON ARZOLA DE LA PENA",Pakistán, Journal of Engineering and Applied Sciences ,10.3923/jeasci.2018.3444.3449, 1818-7803, Journal of Engineering and Applied Sciences , 2018,13 ,N/A , 3444 , 3449,,,
D+TEC - Desarrollo Tecnológico,FRICTION AND WEAR BEHAVIOR OF AISI 1045 STEEL QUENCHED IN VEGETABLE OILS, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, JORGE FREDY LLANO M, ALEXANDER ZULETA DURANGO",India, International Journal of Mechanical Engineering and Technology ,, 0976-6359, International Journal of Mechanical Engineering and Technology , 2018,9 , , 1439 , 1446,,,
D+TEC - Desarrollo Tecnológico,"Analysis, Design and Implementation of a Static Conductance-Based MPPT Method", Publicado en revista especializada," OSWALDO LOPEZ SANTOS, GERMAIN GARCIA, LUIS MARTINEZ SALAMERO, MARIA CAMILA MERCHAN RIVEROS, YAMEL ANDRES MORENO GUZMAN",Inglaterra, IEEE Transactions on Power Electronics ,10.1109/TPEL.2018.2835814, 0885-8993, IEEE Transactions on Power Electronics , 2018,34 ,2 , 1960 , 1979,,,
D+TEC - Desarrollo Tecnológico,The Effect of Weld Reinforcement and Post-Welding Cooling Cycles on Fatigue Strength of Butt-Welded Joints under Cyclic Tensile Loading, Publicado en revista especializada," OSCAR ARAQUE DE LOS RIOS, NELSON ARZOLA DE LA PENA",Suiza, Materials ,10.3390/ma11040594, 1996-1944, Materials , 2018,11 ,4 , 1 , 19,,,
D+TEC - Desarrollo Tecnológico,Leaf dorsoventrality as a paramount factor determining spectral performance in field-grown wheat under contrasting water regimes, Publicado en revista especializada," OMAR VERGARA DIAZ, JOSE ARMANDO FERNANDEZ GALLEGO",, Journal of Experimental Botany ,, 0022-0957, Journal of Experimental Botany , 2018,69 , , 3081 , 3094,,,
D+TEC - Desarrollo Tecnológico,ANÁLISIS DE LUBRICIDAD EN MEZCLA DIESELBIOCOMBUSTIBLE UTILIZANDO EL ENSAYO DE ESPIGA EN DISCO, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, LUIS IVAN NEGRIN",España, Revista Iberoamericana De Ingenieria Mecanica ,, 1137-2729, Revista Iberoamericana De Ingenieria Mecanica , 2018,22 , , 47 , 53,,,
D+TEC - Desarrollo Tecnológico,Wheat ear counting in-field conditions: high throughput and low-cost approach using RGB images, Publicado en revista especializada, JOSE ARMANDO FERNANDEZ GALLEGO,, Plant Methods ,10.1186/s13007-018-0289-4, 1746-4811, Plant Methods , 2018,14 ,1 , 1 , 12,,,
D+TEC - Desarrollo Tecnológico,Weld Magnification Factor Approach in Cruciform Joints Considering Post Welding Cooling Medium and Weld Size, Publicado en revista especializada," OSCAR ARAQUE DE LOS RIOS, NELSON ARZOLA DE LA PENA",Suiza, Materials ,10.3390/ma11010081, 1996-1944, Materials , 2018,11 ,1 , 1 , 18,,,
D+TEC - Desarrollo Tecnológico,Automatic wheat ear counting in-field conditions: simulation and implication of lower resolution images, Publicado en revista especializada, JOSE ARMANDO FERNANDEZ GALLEGO,, Proceedings Of Spie,10.1117/12.2500083, 0277-786X, Proceedings Of Spie, 2018,107830 ,10 , 1 , 7,,,
D+TEC - Desarrollo Tecnológico,RGB and multispectral UAV image fusion for Gramineaeweed detection in rice ﬁelds, Publicado en revista especializada," OSCAR BARRERO MENDOZA, SAMMY ALEJANDRO PERDOMO OSPINO",Países Bajos, Precision Agriculture ,10.1007/s11119-017-9558-x, 1385-2256, Precision Agriculture , 2018,19 ,5 , 809 , 14,,,
D+TEC - Desarrollo Tecnológico,Low-Cost Alternative for the Measurement of Water Levels in Surface Water Streams, Publicado en revista especializada, HAROLD FABIAN MURCIA MORENO,Rusia, Sensors '&' Transducers ,https://hdl.handle.net/20.500.12313/476, 1726-5479, Sensors '&' Transducers , 2017,217 , , 36 , 44,,,
D+TEC - Desarrollo Tecnológico,Dispositivo electrónico para controlar la frecuencia en un motor monofásico de corriente alterna, Publicado en revista especializada," OSCAR ARAQUE DE LOS RIOS, JUAN DAVID ALVAREZ CASTRO, YVONNE MERINO PENA",Colombia, Scientia Et Technica ,http://dx.doi.org/10.22517/23447214.16341, 0122-1701, Scientia Et Technica , 2017,22 ,N/A , 308 , 314,,,
D+TEC - Desarrollo Tecnológico,Low-Cost Alternative for the Measurement of Water Levels in Surface Water Streams, Publicado en revista especializada," WILLIAM ALEXANDER LONDONO MARIN, LUIS EDUARDO PENA ROJAS, HAROLD FABIAN MURCIA MORENO",Estados Unidos, Sensors '&' Transducers ,2960, 1726-5479, Sensors '&' Transducers , 2017,217 ,N/A , 36 , 44,,,
D+TEC - Desarrollo Tecnológico,Control of a Bidirectional Cûk Converter Providing Charge/Discharge of a Battery Array Integrated in DC Buses of Microgrids, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, DAVID ALEJANDRO ZAMBRANO PRADA, HAROLD ALFREDO ESQUIVEL CABEZAS, LUIS MARTINEZ SALAMERO, GERMAIN GARCIA",Alemania, Communications in Computer and Information Science ,doi.org/10.1007/978-3-319-66963-2_44, 1865-0929, Communications in Computer and Information Science , 2017,742 , , 495 , 507,,,
D+TEC - Desarrollo Tecnológico,Emulation of a Photovoltaic Module Using a Wiener-Type Nonlinear Impedance Controller for Tracking of the Operation Point, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, MARIA CAMILA MERCHAN RIVEROS, WILLIAM ALEXANDER LONDONO MARIN, GERMAIN GARCIA",Alemania, Communications in Computer and Information Science ,doi.org/10.1007/978-3-319-66963-2_43, 1865-0929, Communications in Computer and Information Science , 2017,742 , , 482 , 494,,,
D+TEC - Desarrollo Tecnológico,Kek-6: A truncated-Trk-like receptor for Drosophila Neurotrophin 2 regulates structural synaptic plasticity, Publicado en revista especializada, MANUEL GUILLERMO FORERO VARGAS,Estados Unidos, PLoS Genetics ,https://doi.org/10.1371/journal.pgen.1006968, 1553-7404, PLoS Genetics , 2017,13 ,8 , e1006968 , e1006968,,,
D+TEC - Desarrollo Tecnológico,A Tuning Method for Diatom Segmentation Techniques, Publicado en revista especializada, MANUEL GUILLERMO FORERO VARGAS,Suecia, Applied Sciences (Switzerland) ,10.3390/app7080762, 2076-3417, Applied Sciences (Switzerland) , 2017,7 ,8 , 762 , 762,,,
D+TEC - Desarrollo Tecnológico,Hybrid control scheme for a half-bridge inverter, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, DAVID ALEJANDRO ZAMBRANO PRADA, GERMAIN GARCIA",Inglaterra, IFAC-PapersOnLine ,doi.org/10.1016/j.ifacol.2017.08.1420, 2405-8963, IFAC-PapersOnLine , 2017,50 ,1 , 9336 , 9341,,,
D+TEC - Desarrollo Tecnológico,Simulación de esfuerzos Sxx durante repetidos ciclos de rayado sobre un sistema recubierto, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, ROBERTO MARTINS DE SOUZA, LUIS IVAN NEGRIN",Cuba, Ingeniería Mecánica - ,, 1815-5944, Ingeniería Mecánica - , 2017,20 ,N/A , 71 , 76,,,
D+TEC - Desarrollo Tecnológico,Design and experimental validation of an adaptive control law to maximize the power generation of a small-scale waste heat recovery system, Publicado en revista especializada, JAIRO ANDRES HERNANDEZ NARANJO,Colombia, Applied Energy ,, 0306-2619, Applied Energy , 2017,203 , , 549 , 559,,,
D+TEC - Desarrollo Tecnológico,Operation of a Photovoltaic Microinverter as Active Power Filter using the single phase P-Q Theory and Sliding Mode Control, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, SEBASTIAN TILAGUY LEZAMA, LUIS DARIO CORTES TORRES, SANDRA PATRICIA RICO RAMIREZ",Colombia, Ingeniería ,10.14483/udistrital.jour.reving.2017.2.a06, 0121-750X, Ingeniería , 2017,17 ,2 , 254 , 268,,,
D+TEC - Desarrollo Tecnológico,Cell-size dependent progression of the cell cycle creates homeostasis and flexibility of plant cell size, Publicado en revista especializada, MANUEL GUILLERMO FORERO VARGAS,Estados Unidos, Nature Communications ,doi:10.1038/ncomms15060, 2041-1723, Nature Communications , 2017,8 , , 1 , 16,,,
D+TEC - Desarrollo Tecnológico,Non-destructive Phenotyping to Identify Brachiaria Hybrids Tolerant to Waterlogging Stress under Field Conditions, Publicado en revista especializada, MANUEL GUILLERMO FORERO VARGAS,Estados Unidos, Frontiers in Plant Science ,doi: 10.3389/fpls.2017.00167, 1664-462X, Frontiers in Plant Science , 2017,8 ,167 , 1 , 16,,,
D+TEC - Desarrollo Tecnológico,Comparative UAV and Field Phenotyping to Assess Yield and Nitrogen Use Efficiency in Hybrid and Conventional, Publicado en revista especializada," SHAWN C KEFAUVER, JOSE ARMANDO FERNANDEZ GALLEGO",, Frontiers in Plant Science ,, 1664-462X, Frontiers in Plant Science , 2017,8 , , 1 , 15,,,
D+TEC - Desarrollo Tecnológico,On-line Visualization and Long-Term Monitoring of a Single-Phase Photovoltaic Generator Using SCADA, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, DAVID FERNANDO GONZALEZ MORALES",Colombia, Communications in Computer and Information Science ,10.1007/978-3-319-50880-1_26, 1865-0929, Communications in Computer and Information Science , 2017,657 ,N/A , 297 , 307,,,
D+TEC - Desarrollo Tecnológico,Discrete Time Nested-Loop Controller for the Output Stage of a Photovoltaic Microinverter, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, SEBASTIAN TILAGUY LEZAMA, SANDRA PATRICIA RICO RAMIREZ, LUIS DARIO CORTES TORRES",Estados Unidos, Communications in Computer and Information Science ,10.1007/978-3-319-50880-1_28, 1865-0929, Communications in Computer and Information Science , 2016,657 , , 320 , 331,,,
D+TEC - Desarrollo Tecnológico,On-line Visualization and Long-Term Monitoring of a Single-Phase Photovoltaic Generator Using SCADA, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, JHON STIVEN ARANGO BUITRAGO, DAVID FERNANDO GONZALEZ MORALES",Estados Unidos, Communications in Computer and Information Science ,10.1007/978-3-319-50880-1_26, 1865-0929, Communications in Computer and Information Science , 2016,657 , , 295 , 307,,,
D+TEC - Desarrollo Tecnológico,Evaluación de la dureza y microestructura del acero 1045 templado en sustancias refrigerantes no tradicionales, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, LUIS IVAN NEGRIN",Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2016,21 ,3 , 213 , 218,,,
D+TEC - Desarrollo Tecnológico,Steady-state and dynamic validation of a small-scale waste heat recovery system using the ThermoCycle Modelica library, Publicado en revista especializada, JAIRO ANDRES HERNANDEZ NARANJO,, Energy ,http://dx.doi.org/10.1016/j.energy.2016.09.004, 0360-5442, Energy , 2016,115 , , 684 , 696,,,
D+TEC - Desarrollo Tecnológico,Diseño de un Prototipo Electromecánico para la Emulación de los Movimientos de un Brazo Humano, Publicado en revista especializada," LUISA FERNANDA GALLO SANCHEZ, JUAN DIEGO SALCEDO VASQUEZ, MIGUEL ANGEL ALONSO CASTRO, MONICA ALEJANDRA GUERRERO RAMIREZ",Colombia, Inge Cuc ,http://dx.doi.org/10.17981/ingecuc.12.2.2016.02, 0122-6517, Inge Cuc , 2016,12 ,N/A , 17 , 25,,,
D+TEC - Desarrollo Tecnológico,Influencia del espesor y la rugosidad interfacial en los esfuerzos longitudinales en un sistema recubierto, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, ROBERTO MARTINS DE SOUZA, LUIS IVAN NEGRIN",Cuba, Ingeniería Mecánica - ,, 1815-5944, Ingeniería Mecánica - , 2016,19 ,2 , 103 , 109,,,
D+TEC - Desarrollo Tecnológico,Estudio teórico experimental sobre el fenómeno de enfriamiento postsoldadura en una unión soldada cruciforme, Publicado en revista especializada," OSCAR ARAQUE DE LOS RIOS, NELSON ARZOLA DE LA PENA",Chile, Ingeniare ,10.4067/S0718-33052016000200006, 0718-3305, Ingeniare , 2016,24 ,2 , 228 , 238,,,
D+TEC - Desarrollo Tecnológico,Steady-State Analysis of Inductor Conduction Modes in the Quadratic Boost Converter, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, GERMAIN GARCIA, LUIS MARTINEZ SALAMERO, DAVID ALEJANDRO ZAMBRANO PRADA",Estados Unidos, IEEE Transactions on Power Electronics ,10.1109/TPEL.2016.2557582, 0885-8993, IEEE Transactions on Power Electronics , 2016,32 ,3 , 2253 , 2264,,,
D+TEC - Desarrollo Tecnológico,Non-linear control of the output stage of a solar micro-inverter, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, GERMAIN GARCIA, LUIS MARTINEZ SALAMERO, JUAN CAMILO AVILA MARTINEZ",Inglaterra, International Journal Of Control ,10.1080/00207179.2015.1116126, 1366-5820, International Journal Of Control , 2015,90 , , 90 , 109,,,
D+TEC - Desarrollo Tecnológico,"Caracterización de discontinuidades típicas en soldadura, utilizando la técnica de Ultrasonido Pulso Eco-Scan A", Publicado en revista especializada, OSCAR ARAQUE DE LOS RIOS,Colombia, Scientia Et Technica ,, 0122-1701, Scientia Et Technica , 2015,20 ,N/A , 335 , 341,,,
D+TEC - Desarrollo Tecnológico,"Activation of CYCD7;1 in the central cell and early endosperm overcomes cell-cycle arrest in the Arabidopsis female gametophyte, and promotes early endosperm and embryo development", Publicado en revista especializada, MANUEL GUILLERMO FORERO VARGAS,Estados Unidos, Plant Journal ,10.1111/tpj.12957, 1365-313X, Plant Journal , 2015,84 ,1 , 41 , 55,,,
D+TEC - Desarrollo Tecnológico,Towards the Development of a Smart Flying Sensor: Illustration in the Field of Precision Agriculture, Publicado en revista especializada," JAIRO ANDRES HERNANDEZ NARANJO, HAROLD FABIAN MURCIA MORENO",Suiza, Sensors ,10.3390/s150716688, 1424-8220, Sensors , 2015,15 , , 16688 , 16709,,,
D+TEC - Desarrollo Tecnológico,Towards the Development of a Smart Flying Sensor: Illustration in the Field of Precision Agriculture, Publicado en revista especializada, HAROLD FABIAN MURCIA MORENO,Suiza, Sensors ,10.3390/s150716688, 1424-8220, Sensors , 2015,N/A , , 16688 , 16709,,,
D+TEC - Desarrollo Tecnológico,Estudio del comportamiento mecánico de un sistema recubierto mediante simulación computacional del ensayo de rayado, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, LUIS IVAN NEGRIN, ROBERTO MARTINS DE SOUZA",Cuba, Ingeniería Mecánica - ,, 1815-5944, Ingeniería Mecánica - , 2015,18 ,2 , 80 , 86,,,
D+TEC - Desarrollo Tecnológico,Robust Sliding-Mode Control Design for a Voltage Regulated Quadratic Boost Converter, Publicado en revista especializada," OSWALDO LOPEZ SANTOS, LUIS MARTINEZ SALAMERO, GERMAIN GARCIA, HUGO VALDERRAMA BLAVI, TOMAS ENRIQUE SIERRA POLANCO",Estados Unidos, IEEE Transactions on Power Electronics ,10.1109/TPEL.2014.2325066, 0885-8993, IEEE Transactions on Power Electronics , 2015,30 ,4 , 2313 , 2327,,,
D+TEC - Desarrollo Tecnológico,Chord profile influence on the fatigue failure of a t-butt weld joint, Publicado en revista especializada," OSCAR ARAQUE DE LOS RIOS, NELSON ARZOLA DE LA PENA",Chile, Ingeniare ,10.4067/S0718-33052014000200006, 0718-3305, Ingeniare , 2014,22 ,2 , 196 , 204,,,
D+TEC - Desarrollo Tecnológico,Simulación de un sistema tribológico formado por sustrato recubrimiento rugoso usando métodos numéricos, Publicado en revista especializada," EDUARDO ALBERTO PEREZ RUIZ, GERMAN EDUARDO MUNOZ TOVAR, LUIS IVAN NEGRIN, ROBERTO MARTINS DE SOUZA",Cuba, Ingeniería Mecánica - ,, 1815-5944, Ingeniería Mecánica - , 2014,17 ,1 , 48 , 56,,,
